plaza_limpia,placa,fecha_dia,coverage_ratio_14d,coverage_ratio_30d,downtime_hours_30d,activity_drop_pct,average_speed_kph_30d,trip_count_30d,distance_km_30d,engine_hours_30d,driving_hours_30d,idling_hours_30d,after_hours_distance_km_30d,work_distance_km_30d,after_hours_ratio_30d,idle_pressure_30d,high_speed_pressure_30d,seatbelt_pressure_30d,telemetry_health_score,telemetry_alert,safety_score,safety_alert,protections_applied_last_12m,last_protection_at,expected_payment,gnv_credit_30d,bank_transfer,exposure_after_transfer,arrears_amount,risk_score,needs_protection,suggested_scenario,whatsapp_segment,plaza,first_record_date,last_record_date,records_total,litros_total,recaudo_total,avg_daily_litros,avg_daily_recaudo,litros_30d,recaudo_30d,records_30d,litros_90d,recaudo_90d,records_90d,litros_180d,recaudo_180d,records_180d,litros_365d,recaudo_365d,records_365d,avg_30d_litros,avg_30d_recaudo,max_30d_litros,max_30d_recaudo,scenario,intent,idle_hours_ratio_30d,fault_events_30d,gps_operational_ratio,seatbelt_off_rate_30d,high_speed_ratio_30d,after_hours_driving_hours_30d,after_hours_stop_hours_30d,hase_consumption_gap_flag,hase_fault_alert_flag,hase_downtime_alert_flag,hase_telemetry_ok_flag
EDOMEX - TLANEPANTLA,Z14ARR,2024-08-10,0.0765621116666666,0.0765621116666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26046468397753836,0.2846284393921529,0.482207292227691,0.8542486787869202,0,0.40317575109347575,0,0,,18000.0,1378.11801,14180.77,2441.1119900000012,16621.88199,0.351,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2023-10-19,2024-08-10,9,116.901,0.0,0.3962745762711864,0.0,13.239,0.0,1,43.827,0.0,3,89.91300000000001,0.0,7,116.901,0.0,9,11.6901,0.0,35.857,0.0,base,,0.156278810386523,1,0.9891761832487137,0.17359462520196875,0.10815880696901808,0.0,39.537387514884486,0,0,0,0
EDOMEX - ECATEPEC,Z17BDN,2025-02-18,0.1548345294444444,0.1734353505555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45378528674426416,0.19237703749721638,0.379533431740892,0.8256195035052496,0,0.30467087404342175,0,0,,18000.0,3121.8363099999997,7428.63,7449.533690000001,14878.16369,0.314,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2024-09-23,2025-02-18,17,256.33099999999996,0.0,1.7437482993197275,0.0,92.794,0.0,6,163.00699999999998,0.0,11,256.33099999999996,0.0,17,256.33099999999996,0.0,17,51.26619999999999,0.0,92.794,0.0,base,,0.2722711720465585,0,0.9580860608034754,0.13663203542672112,0.07310327424894222,0.0,45.65373889503154,0,0,0,0
EDOMEX - TLANEPANTLA,Z50BGG,2024-06-23,0.0123696327777777,0.0123696327777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8092147067431469,0.4163341615809232,0.9748199138106857,0.6474112007304571,0,0.7514256129187806,0,0,,18000.0,222.65339,7137.26,10640.08661,17777.34661,0.375,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2024-06-23,2024-06-23,1,18.539,0.0,18.539,0.0,18.539,0.0,1,18.539,0.0,1,18.539,0.0,1,18.539,0.0,1,18.539,0.0,18.539,0.0,base,,0.4855288240458881,0,0.908415200687803,0.35093516897184684,0.15820698140075082,0.0,46.931523855640826,0,0,0,0
EDOMEX - TLANEPANTLA,Z53BEA,2025-07-31,0.1738466845,0.3840446313333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2719374177592356,0.4148222608628474,0.5119897606710885,0.8373910934106327,0,0.473122760747792,0,0,,18000.0,6912.803363999999,4734.93,6352.266636,11087.196636,0.234,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2023-10-02,2025-07-31,567,7498.5813,0.0,11.242250824587703,0.0,439.1248,0.0,31,1334.5775,0.0,101,2694.4223,0.0,209,5328.6273,0.0,407,326.02527391304346,0.0,476.618,0.0,base,,0.16316245065554133,1,0.8921892591209996,0.18431631384159186,0.157632459127882,0.0,13.880612451280642,0,0,0,0
EDOMEX - ECATEPEC,Z87ACD,2025-07-18,0.1530111786666666,0.2943370675555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6046831297863072,0.39451211986560336,0.22366370105071331,0.7904286038380893,0,0.29200306857666936,0,0,,18000.0,5298.0672159999995,4496.49,8205.442784,12701.932784,0.268,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2024-09-03,2025-07-18,54,713.2336,161.64,2.242872955974843,0.5083018867924528,68.66810000000001,0.0,4,179.7326,0.0,12,364.3976,0.0,26,713.2336,161.64,54,64.83941818181819,14.694545454545452,199.51,92.74,base,,0.3628098778717843,1,0.9042922848744984,0.08051893237825679,0.14991460554892927,0.0,29.571565764966003,0,0,0,0
EDOMEX - TLANEPANTLA,Z93AFX,2025-06-27,0.1382866002222222,0.1382866002222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47164452021167935,0.6467201845359568,0.9709261328633052,0.713840119240607,0,0.8412437535323658,0,0,,18000.0,2489.158804,5771.06,9739.781196,15510.841196,0.327,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2024-08-03,2025-06-27,13,206.4504,330.72,0.6313467889908257,1.011376146788991,94.7874,0.0,6,94.7874,0.0,6,94.7874,0.0,6,206.4504,330.72,13,18.76821818181818,30.065454545454543,94.7874,330.72,base,,0.2829867121270076,2,0.9509691581883425,0.34953340783078984,0.2457536701236636,0.0,29.757170809802936,0,0,0,0
AGUASCALIENTES,A05501A,2025-07-31,0.4120207277116666,0.91146556073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2135805063746375,0.3113289179507666,0.3695822540547657,0.8773486894837075,0,0.34628091961316604,0,0,,18000.0,16406.38009314,746.4,847.2199068599999,1125.9296330582358,0.15318885465266383,1,advisor-review,PIA_OPCIONES,Aguascalientes,2025-03-04,2025-07-31,309,6727.3423,0.0,45.14994832214765,0.0,1261.0840999999998,0.0,52,4208.0075,0.0,184,6727.3423,0.0,309,6727.3423,0.0,309,1345.4684599999998,0.0,1519.0471,0.0,late_payment,,0.12814830382478248,1,0.9225551207865108,0.13304961145971564,0.11830498882129131,0.0,22.551882287207587,0,0,0,0
EDOMEX - TLANEPANTLA,MCJ666A,2025-02-02,0.0275606205555555,0.0275606205555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25526133662755934,0.8548262023643274,0.5028936467416127,0.8074513320449704,0,0.6436666689906987,0,0,,18000.0,496.09117,15529.13,1974.778830000001,3004.7170661751607,0.5560897176808615,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2025-01-11,2025-02-02,3,40.767,203.85,1.8530454545454544,9.26590909090909,40.767,203.85,3,40.767,203.85,3,40.767,203.85,3,40.767,203.85,3,40.767,203.85,40.767,203.85,late_payment,,0.1531568019765356,0,0.9737137168983333,0.18104171282698056,0.3248339568984444,0.0,33.66894609739201,0,0,0,0
EDOMEX - ECATEPEC,PDR6179,2025-01-23,0.1390150033333333,0.3530574483333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6141020082018854,0.6753060231253815,0.7903543677353196,0.6976074919712598,0,0.7443350298913443,0,0,,18000.0,6355.03407,9834.91,1810.0559300000004,1305.7134763740094,0.40508588973893334,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2024-11-26,2025-01-23,56,803.2249999999999,0.0,14.091666666666663,0.0,360.18899999999996,0.0,27,803.2249999999999,0.0,56,803.2249999999999,0.0,56,803.2249999999999,0.0,56,401.6125,0.0,473.334,0.0,late_payment,,0.3684612049211312,0,0.8886966760726593,0.28452757238471504,0.256616288787645,0.0,24.779172600876727,0,0,0,0
EDOMEX - TLANEPANTLA,MZU169A,2024-12-13,0.011598855,0.011598855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4561918168811353,0.8535425245617572,0.4330702562119297,0.765700213069344,0,0.6012591635518607,0,0,,18000.0,208.77939,15821.49,1969.7306100000003,1136.8328008077372,0.513739265901205,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2024-12-13,2024-12-13,1,16.689,83.45,16.689,83.45,16.689,83.45,1,16.689,83.45,1,16.689,83.45,1,16.689,83.45,1,16.689,83.45,16.689,83.45,late_payment,,0.27371509012868117,0,0.9650364400325319,0.15590529223629468,0.3243461593334677,0.0,6.830243533746712,0,0,0,0
EDOMEX - TLANEPANTLA,CR5853,2025-07-18,0.6841932799999999,0.6841932799999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6451094788672844,0.8150917705334444,0.299596471669855,0.7375637120401207,0,0.5057945912152908,0,0,,18000.0,12315.479039999998,3983.2,1701.3209600000018,2686.780147598619,0.3045780450949598,0,monitor,FOLLOW_UP,Estado de M̩xico,2025-07-11,2025-07-18,3,801.789,0.0,114.5412857142857,0.0,801.789,0.0,3,801.789,0.0,3,801.789,0.0,3,801.789,0.0,3,801.789,0.0,801.789,0.0,late_payment,,0.3870656873203706,0,0.903681723378896,0.10785472980114778,0.3097348728027089,0.0,11.942932587234527,0,0,0,0
EDOMEX - ECATEPEC,NRD541A,2025-07-19,0.0145525169999999,0.0145525169999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4804614900985351,0.3164210238590287,0.5206027448158556,0.7920986161887412,0,0.4389300564331248,0,0,,18000.0,261.94530599999996,6145.56,11592.494693999995,1129.7641132904853,0.5565160486711533,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2025-07-03,2025-07-19,3,21.8106,109.0,1.3631625,6.8125,21.8106,109.0,3,21.8106,109.0,3,21.8106,109.0,3,21.8106,109.0,3,21.8106,109.0,21.8106,109.0,late_payment,,0.28827689405912105,1,0.8561923978592612,0.187416988133708,0.12023998906643091,0.0,42.0434422897726,0,0,0,0
EDOMEX - TLANEPANTLA,MAT739C,2025-07-29,0.0272948601111111,0.0272948601111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4524051045930979,0.9275234296341852,0.14807769740909918,0.7949275257918988,0,0.4598559902991336,0,0,,18000.0,491.3074820000001,5716.68,11792.012518,1866.8305625861356,0.4810887056903827,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2025-07-11,2025-07-29,3,40.9082,0.0,2.406364705882353,0.0,40.9082,0.0,3,40.9082,0.0,3,40.9082,0.0,3,40.9082,0.0,3,40.9082,0.0,40.9082,0.0,late_payment,,0.2714430627558587,0,0.8763980600021097,0.0533079710672757,0.3524589032609904,0.0,23.836193778486223,0,0,0,0
AGUASCALIENTES,A03864A,2023-08-16,0.2744912,0.5618302722222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3944104794990685,0.7009050482742378,0.6384524295883698,0.7687106847126894,0,0.663433477062717,0,0,,18000.0,10112.9449,2991.26,4895.795099999999,2140.321592353042,0.323728562641323,1,restructure-light,PIA_OPCIONES,Aguascalientes,2023-01-13,2023-08-16,97,3174.36,0.0,14.764465116279071,0.0,878.84,0.0,29,2166.4999999999995,0.0,69,2898.3300000000004,0.0,90,3174.36,0.0,97,396.795,0.0,856.8199999999999,0.0,late_payment,,0.23664628769944107,0,0.9594027631365941,0.22984287465181313,0.2663439183442104,0.0,18.659331940160797,0,0,0,0
EDOMEX - TLANEPANTLA,K74BDK,2025-06-27,0.0358747373888888,0.0358747373888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38015449150877323,0.7663681728531403,0.3175765482794972,0.8055427375010158,0,0.49709319810895447,0,0,,18000.0,645.745273,5756.13,11598.124727,1008.596163606733,0.49656129167324126,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2025-03-29,2025-06-27,4,53.767300000000006,0.0,0.6041269662921349,0.0,13.0292,0.0,1,53.767300000000006,0.0,4,53.767300000000006,0.0,4,53.767300000000006,0.0,4,13.441825,0.0,26.4987,0.0,late_payment,,0.22809269490526393,0,0.8801818260276314,0.11432755738061899,0.2912199056841933,0.0,18.05156437985621,0,0,0,0
AGUASCALIENTES,A02084A,2020-12-03,0.179211611111111,0.179211611111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6269520292111062,0.8681237765384241,0.2517628893947565,0.7436005438467788,0,0.4983072442522236,0,0,,18000.0,3225.8089999999997,11910.14,2864.0510000000013,2245.0493305781747,0.4660834874690951,1,restructure-light,PIA_OPCIONES,AGUASCALIENTES,2019-11-25,2020-12-03,6,277.37,40.0,0.7416310160427808,0.106951871657754,51.73,0.0,1,51.73,0.0,1,51.73,0.0,1,224.4,32.0,5,21.336153846153845,3.076923076923077,124.27,24.0,late_payment,,0.37617121752666366,0,0.8500629336503958,0.09063464018211234,0.32988703508460115,0.0,14.575271772110863,0,0,0,0
EDOMEX - TLANEPANTLA,A6859J,2025-07-30,0.1426889872777778,0.3052744752222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16697935434399458,0.9201120405889356,0.25901834902596443,0.8535639962837708,0,0.5234558256511529,0,0,,18000.0,5494.940554000001,10025.9,2479.1594459999997,2048.426406629944,0.4357998817143724,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2024-01-25,2025-07-30,213,2886.8404,0.0,5.229783333333334,0.0,127.5262,0.0,9,285.9133,0.0,20,640.5324,0.0,45,1702.9674,0.0,124,151.9389684210526,0.0,275.405,0.0,late_payment,,0.10018761260639675,0,0.9881281150602013,0.0932466056493472,0.3496425754237955,0.0,8.564144732986128,0,0,0,0
EDOMEX - TLANEPANTLA,A0772M,2024-09-14,0.0629874755555555,0.0629874755555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6817098163352052,0.3098474776251247,0.1935652158053142,0.781556921809551,0,0.2400781205332384,0,0,,18000.0,1133.7745599999998,12198.39,4667.835440000003,2537.8823246900834,0.4568507589964867,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2023-10-10,2024-09-14,7,91.356,0.0,0.2694867256637168,0.0,14.979,0.0,1,14.979,0.0,1,46.667,0.0,3,91.356,0.0,7,7.613,0.0,29.169,0.0,late_payment,,0.40902588980112314,1,0.9376960046811151,0.0696834776899131,0.1177420414975474,0.0,18.825579101380015,0,0,0,0
EDOMEX - TLANEPANTLA,1507MDF049,2024-03-17,0.0201627883333333,0.0201627883333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8575895437054434,0.6209945053137087,0.5567584670728379,0.6691120375998019,0,0.5824528823691862,0,0,,18000.0,362.93019,8739.08,8897.989810000001,1369.7794179315347,0.5233567510575695,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2024-03-17,2024-03-17,1,30.219,0.0,30.219,0.0,30.219,0.0,1,30.219,0.0,1,30.219,0.0,1,30.219,0.0,1,30.219,0.0,30.219,0.0,late_payment,,0.514553726223266,1,0.9199092528215855,0.20043304814622165,0.2359779120192093,0.0,17.76578130702513,0,0,0,0
EDOMEX - TLANEPANTLA,A3330M,2025-07-20,0.1334938907222222,0.2785744457222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5682508074608275,0.3245661115441168,0.15165016457760547,0.8137739894619511,0,0.22081654336421,0,0,,18000.0,5014.340023,7767.37,5218.289976999999,1727.235774564616,0.4031732340059746,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2024-08-08,2025-07-20,35,433.1393,0.0,1.2518476878612717,0.0,68.1985,0.0,4,117.3863,0.0,9,279.3893,0.0,22,433.1393,0.0,35,36.094941666666664,0.0,114.775,0.0,late_payment,,0.34095048447649645,1,0.9089517823455692,0.05459405924793796,0.12333512238676438,0.0,37.99884942322961,0,0,0,0
EDOMEX - TLANEPANTLA,A4193A,2024-06-05,0.14135744,0.1787703611111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.809597051234078,0.6254984746755576,0.2958991919390758,0.7120529561847468,0,0.4277389050336685,0,0,,18000.0,3217.8665,11419.99,3362.1435,2515.103881555944,0.46540109001581464,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2024-05-04,2024-06-05,18,257.6,0.0,8.05,0.0,232.112,0.0,16,257.6,0.0,18,257.6,0.0,18,257.6,0.0,18,128.8,0.0,225.761,0.0,late_payment,,0.4857582307404468,0,0.9317792468265484,0.1065237090980673,0.2376894203767119,0.0,14.222903555571824,0,0,0,0
EDOMEX - TLANEPANTLA,122409K,2024-04-12,0.4911440411111111,1.0864832066666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23152981385070506,0.625740502010674,0.24699951936574346,0.8624183640525807,0,0.3984959124237157,0,0,,18000.0,19556.69772,0.0,0.0,892.551217826766,0.11098421440783392,1,advisor-review,PIA_OPCIONES,Estado de M̩xico,2023-10-11,2024-04-12,58,2506.603,0.0,13.697284153005464,0.0,734.733,0.0,17,1965.981,0.0,44,2453.684,0.0,57,2506.603,0.0,58,358.0861428571428,0.0,761.779,0.0,late_payment,,0.13891788831042304,0,0.9860365594601372,0.08891982697166764,0.23778139076405613,0.0,19.49041907093768,0,0,0,0
EDOMEX - TLANEPANTLA,A346JMC,2025-07-31,0.1371338640555555,0.306708011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3324333121247929,0.9729932682392247,0.45197532589988537,0.7848151714016776,0,0.6603825028356212,0,0,,18000.0,5520.744198,4246.69,8232.565802000001,1101.0668512635668,0.4447566418235247,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2023-09-20,2025-07-31,237,3450.9957999999997,9980.97,5.074993823529411,14.677897058823527,70.3677,0.0,5,333.85120000000006,0.0,24,770.9148000000001,0.0,54,1713.6968,857.7800000000001,116,150.0432956521739,433.9552173913044,225.659,1142.63,late_payment,,0.1994599872748757,1,0.9587318385977662,0.16271111732395874,0.3697374419309054,0.0,41.52983459493049,0,0,0,0
EDOMEX - TLANEPANTLA,A26082E,2025-07-31,0.3886478296666666,0.8052993921666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1736675965816854,0.5810587855872327,0.7321811635501139,0.8222366583815863,0,0.6717322123649614,0,0,,18000.0,14495.389059,2720.31,784.3009410000009,1537.2347614192179,0.22836684520010303,1,advisor-review,PIA_OPCIONES,Estado de M̩xico,2023-10-07,2025-07-31,280,8489.8658,0.0,12.805227450980391,0.0,631.0624,0.0,18,1626.7768,0.0,50,3981.8588,0.0,161,6970.1828,0.0,242,369.1246,0.0,915.48,0.0,late_payment,,0.10420055794901123,1,0.9847004007458192,0.263585218878041,0.22080233852314843,0.0,6.619878366211553,0,0,0,0
EDOMEX - TLANEPANTLA,ECO057,2023-11-16,0.0277442155555555,0.0277442155555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3178966107572875,0.969022121652126,0.4384500266679122,0.7903900743783585,0,0.6506788646615977,0,0,,18000.0,499.39588,11402.99,6097.61412,1076.5265721586889,0.49010634504366646,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2023-11-15,2023-11-16,3,43.388,0.0,43.388,0.0,43.388,0.0,3,43.388,0.0,3,43.388,0.0,3,43.388,0.0,3,43.388,0.0,43.388,0.0,late_payment,,0.19073796645437247,3,0.9685872200033644,0.1578420096004484,0.3682284062278079,0.0,45.59548036781478,0,0,0,0
EDOMEX - ECATEPEC,1802MDF058,2025-07-27,0.1022068838333333,0.1022068838333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4394671513362289,0.48010961409297526,0.7168326865918426,0.7657045206474836,0,0.6221434575922957,0,0,,18000.0,1839.723909,12265.64,3894.636091,902.7324194138015,0.5179684728950025,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2024-08-22,2025-07-27,10,151.46089999999998,0.0,0.4467873156342182,0.0,12.6297,0.0,1,28.6489,0.0,2,44.6279,0.0,3,151.46089999999998,0.0,10,12.621741666666663,0.0,50.577,0.0,late_payment,,0.2636802908017373,1,0.9867083998992641,0.25805976717306334,0.1824416533553306,0.0,47.17728496773382,0,0,0,0
EDOMEX - TLANEPANTLA,A931JMD,2024-08-20,0.079508,0.18784599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8893076897110491,0.7460469020843677,0.5059300034370793,0.6572777249930388,0,0.6019767628959947,0,0,,18000.0,3381.22782,6532.81,8085.96218,3367.1942988839796,0.41277824283194914,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2023-09-21,2024-08-20,115,961.881,0.0,2.8885315315315316,0.0,77.143,0.0,10,85.47299999999998,0.0,11,389.4590000000001,0.0,47,961.881,0.0,115,80.15675,0.0,206.07,0.0,late_payment,,0.5335846138266295,2,0.9349282093017284,0.18213480123734851,0.28349782279205976,0.0,30.233613922305093,0,0,0,0
EDOMEX - TLANEPANTLA,A2757H,2024-06-24,0.0105614605555555,0.0105614605555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5811626837444017,0.7562277157082471,0.411138079056318,0.7448745423204817,0,0.5491739337170897,0,0,,18000.0,190.10629,13244.49,4565.4037100000005,1984.9759536737574,0.5352823389615452,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2024-06-24,2024-06-24,1,15.829,0.0,15.829,0.0,15.829,0.0,1,15.829,0.0,1,15.829,0.0,1,15.829,0.0,1,15.829,0.0,15.829,0.0,late_payment,,0.34869761024664103,0,0.9795463202318595,0.14800970846027448,0.2873665319691339,0.0,42.249224934118516,0,0,0,0
EDOMEX - ECATEPEC,NBH9999,2024-11-10,0.0361511199999999,0.0361511199999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7576996919403993,0.8644024782379057,0.2865460300353903,0.7070373551516209,0,0.5176886093163965,0,0,,18000.0,650.72016,5622.16,11727.11984,2187.578413259018,0.5161761626615665,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2024-11-07,2024-11-10,4,52.01599999999999,0.0,26.007999999999996,0.0,52.01599999999999,0.0,4,52.01599999999999,0.0,4,52.01599999999999,0.0,4,52.01599999999999,0.0,4,52.016,0.0,52.016,0.0,late_payment,,0.4546198151642396,0,0.8901575330431004,0.10315657081274052,0.3284729417304042,0.0,22.419278923175032,0,0,0,0
EDOMEX - ECATEPEC,370,2024-09-11,0.0516813499999999,0.0516813499999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7078510998908049,0.78339213426821,0.19975441201028568,0.7363953248446077,0,0.4332095009134554,0,0,,18000.0,930.2643,13457.99,3611.7457000000018,1462.7527305933338,0.4639645015260071,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2024-09-09,2024-09-11,2,73.08,0.0,36.54,0.0,73.08,0.0,2,73.08,0.0,2,73.08,0.0,2,73.08,0.0,2,73.08,0.0,73.08,0.0,late_payment,,0.4247106599344829,1,0.9880471812072121,0.07191158832370284,0.2976890110219198,0.0,5.576838542190519,0,0,0,0
EDOMEX - TLANEPANTLA,405TL020,2024-07-11,0.0101864588888888,0.0155609894444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3097373810166648,0.60174803118907,0.3828331412919204,0.8284858352956778,0,0.4703990972507803,0,0,,18000.0,280.09781,10059.48,7660.422190000001,819.9868289932465,0.4989705473228636,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2023-11-05,2024-07-11,16,23.731,0.0,0.0956895161290322,0.0,9.083,0.0,7,13.908,0.0,12,15.326,0.0,14,23.731,0.0,16,2.636777777777778,0.0,8.405000000000001,0.0,late_payment,,0.1858424286099989,0,0.9017312265903791,0.13781993086509134,0.22866425185184663,0.0,9.15315119435113,0,0,0,0
AGUASCALIENTES,A04522A,2024-12-09,0.3584485366666666,0.7660209983333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25958462363293505,0.16838804432432705,0.2145449497756873,0.8958874065727376,0,0.1960821875951432,0,0,,18000.0,13788.37797,3584.36,627.2620300000003,2751.882882061276,0.196714044088089,1,advisor-review,PIA_OPCIONES,AGUASCALIENTES,2020-02-15,2024-12-09,2207,74701.226,0.0,42.49216496018202,0.0,1174.3100000000002,0.0,31,3905.092,0.0,113,8125.23,0.0,240,13394.016,0.0,391,1266.122474576271,0.0,1506.879,0.0,late_payment,,0.15575077417976102,0,0.9302168771318952,0.07723618191924743,0.06398745684324428,0.0,10.940954564602409,0,0,0,0
AGUASCALIENTES,A03978A,2025-07-31,0.4562854354133334,0.99199914936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4483363985097979,0.2713579279733393,0.11262581703881698,0.8526921680900253,0,0.1761186614126259,0,0,,18000.0,17855.98468848,94.19,49.82531152000098,2681.75775379353,0.1762386932504266,1,advisor-review,PIA_OPCIONES,Aguascalientes,2024-04-20,2025-07-31,441,15010.4708,68946.95,32.142335760171306,147.63800856531049,966.1013,4830.1,27,3128.0007,15413.9,100,6331.5298,31280.05,211,11777.3638,58270.95,355,938.154425,4309.184375,1168.771,5749.1,late_payment,,0.2690018391058787,1,0.8552521637811218,0.04054529413397411,0.10311601262986893,0.0,47.870859372508775,0,0,0,0
EDOMEX - TLANEPANTLA,K95AVE,2025-07-31,0.1231967371666666,0.2839887608333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37182865181153973,0.6912469704236313,0.6624616953103457,0.7722476759759831,0,0.6739758053556599,0,0,,18000.0,5111.797695,7240.46,5647.742304999999,3328.6059315124307,0.44257709699539594,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2023-09-26,2025-07-31,180,2140.2232999999997,3.27,3.175405489614243,0.0048516320474777,123.24609999999998,0.0,10,503.7698,0.0,43,1105.1602999999998,0.0,90,1797.8263,3.27,152,93.05318695652174,0.1421739130434782,264.627,1.47,late_payment,,0.22309719108692383,1,0.9810272107673623,0.23848621031172443,0.2626738487609799,0.0,25.962569835779703,0,0,0,0
EDOMEX - TLANEPANTLA,1602MDF050,2024-02-06,0.0280249316666666,0.0280249316666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7410471808641853,0.19824341861963632,0.4237312572849054,0.7480309804201941,0,0.33353612181879777,0,0,,18000.0,504.44877,7237.61,10257.94123,854.8654142525085,0.477929796804829,1,restructure-light,PIA_OPCIONES,Estado de M̩xico,2024-01-20,2024-02-06,3,43.827,0.0,2.5780588235294117,0.0,43.827,0.0,3,43.827,0.0,3,43.827,0.0,3,43.827,0.0,3,43.827,0.0,43.827,0.0,late_payment,,0.44462830851851115,2,0.8907931801620356,0.15254325262256593,0.0753324990754618,0.0,27.594387378099896,0,0,0,0
