plaza_limpia,placa,fecha_dia,coverage_ratio_14d,coverage_ratio_30d,downtime_hours_30d,activity_drop_pct,average_speed_kph_30d,trip_count_30d,distance_km_30d,engine_hours_30d,driving_hours_30d,idling_hours_30d,after_hours_distance_km_30d,work_distance_km_30d,after_hours_ratio_30d,idle_pressure_30d,high_speed_pressure_30d,seatbelt_pressure_30d,telemetry_health_score,telemetry_alert,safety_score,safety_alert,protections_applied_last_12m,last_protection_at,expected_payment,gnv_credit_30d,bank_transfer,exposure_after_transfer,arrears_amount,risk_score,needs_protection,suggested_scenario,whatsapp_segment
EDOMEX - ECATEPEC,A83112D,2025-01-04,0.272802176111111,0.7419676988888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,13355.41858,2339.41,2305.1714200000006,4644.58142,0.098,1,advisor-review,PIA_OPCIONES
EDOMEX - ECATEPEC,A83155D,2024-11-18,0.1684332449999999,0.3131730944444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,5637.1157,10792.04,1570.8442999999988,12362.8843,0.261,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,A831JMD,2025-07-17,0.1419596746111111,0.3184917596111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,5732.851673,5473.09,6794.058326999999,12267.148326999999,0.259,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,A8322M,2023-11-20,0.0185320222222222,0.0185320222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,333.5764,6348.51,11317.913599999998,17666.4236,0.373,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,A83338D,2025-07-31,0.4656242179999999,0.968902646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,17440.247628,420.99,138.762371999999,559.752371999999,0.012,1,advisor-review,PIA_OPCIONES
EDOMEX - TLANEPANTLA,A8340B,2025-07-06,0.1333514822222222,0.1706980022222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,3072.5640399999997,12369.2,2558.23596,14927.43596,0.315,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,A83496D,2025-07-31,0.4121677398333332,0.9687003571666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,17436.606429,263.03,300.36357100000055,563.3935710000005,0.012,1,advisor-review,PIA_OPCIONES
EDOMEX - ECATEPEC,A83527D,2025-04-15,0.2904874422222222,0.7195865005555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,12952.55701,2126.25,2921.1929899999996,5047.44299,0.107,1,advisor-review,PIA_OPCIONES
EDOMEX - TLANEPANTLA,A835JMF,2025-07-30,0.1407795392777777,0.2970954642777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,5347.718357,5205.9,7446.381643000001,12652.281643,0.267,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,A83828D,2025-07-23,0.4681907368333334,1.0483880343333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,18870.984618,0.0,0.0,0.0,0.0,1,advisor-review,PIA_OPCIONES
EDOMEX - TLANEPANTLA,A8395L,2025-07-07,0.0469964644444444,0.0469964644444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,845.9363599999999,9967.37,7186.6936399999995,17154.06364,0.362,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,A8402L,2025-07-20,0.1248686387222222,0.1248686387222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,2247.635497,7177.78,8574.584503000002,15752.364503,0.333,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,A84113D,2025-07-31,0.3202253246666666,1.4236493443333331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,25625.688198,0.0,0.0,0.0,0.0,1,advisor-review,PIA_OPCIONES
EDOMEX - ECATEPEC,A84130D,2025-07-30,0.3498635575,0.8152793378333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,14675.028081,1958.06,1366.9119189999997,3324.9719189999996,0.07,1,advisor-review,PIA_OPCIONES
EDOMEX - ECATEPEC,A84209D,2025-07-31,0.3817634713333333,0.9303791933333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,16746.82548,1097.28,155.8945200000005,1253.1745200000005,0.026,1,advisor-review,PIA_OPCIONES
EDOMEX - ECATEPEC,A84390D,2025-07-20,0.3997961315,0.9219401481666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,16594.922667,971.63,433.4473330000011,1405.077333000001,0.03,1,advisor-review,PIA_OPCIONES
EDOMEX - TLANEPANTLA,A8446C,2025-07-31,0.1002464024444444,0.2098199043333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,3776.758278,8495.6,5727.641722,14223.241722,0.3,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,A84663D,2025-07-31,0.6026520585,1.2439134963333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,22390.442934,0.0,0.0,0.0,0.0,1,advisor-review,PIA_OPCIONES
EDOMEX - ECATEPEC,A84780D,2025-07-26,0.1905554485555555,0.4926721361666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,8868.098451,4122.7,5009.201549,9131.901549,0.193,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,A84782D,2025-07-31,0.4051380666666666,0.8637688039999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,15547.838471999998,1169.35,1282.8115280000025,2452.1615280000024,0.052,1,advisor-review,PIA_OPCIONES
EDOMEX - ECATEPEC,A84826D,2025-07-30,0.6188560245,1.2761689541666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,22971.041175,0.0,0.0,0.0,0.0,1,advisor-review,PIA_OPCIONES
EDOMEX - TLANEPANTLA,A8482M,2025-02-19,0.0547683999999999,0.0547683999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,985.8312,14054.15,2960.0188,17014.1688,0.359,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,A84873D,2025-04-11,0.3354460999999999,0.7482440916666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,13468.39365,3811.01,720.5963499999998,4531.60635,0.096,1,advisor-review,PIA_OPCIONES
EDOMEX - ECATEPEC,A85090D,2025-07-28,0.4728702861666666,1.2450664611666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,22411.196300999996,0.0,0.0,0.0,0.0,1,advisor-review,PIA_OPCIONES
EDOMEX - ECATEPEC,A85212D,2025-07-16,0.1393741441666666,0.1393741441666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,2508.734595,13778.24,1713.0254050000003,15491.265405,0.327,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,A8523D,2025-07-30,0.1524251277777777,0.3067554377777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,5521.59788,10878.66,1599.742119999999,12478.402119999999,0.263,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,A85266D,2025-05-29,0.3539611887222222,0.8099074976111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,14578.334957,1173.95,2247.715043000001,3421.665043000001,0.072,1,advisor-review,PIA_OPCIONES
EDOMEX - TLANEPANTLA,A8527J,2025-07-30,0.1516697528888888,0.3292671777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,5926.809200000001,4620.12,7453.0708,12073.1908,0.255,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,A85421D,2025-06-01,0.3087386012777777,0.6457631545555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,11623.736782,3077.69,3298.573218,6376.263218,0.135,1,advisor-review,PIA_OPCIONES
EDOMEX - ECATEPEC,A85424D,2025-07-26,0.4056241651666666,1.0584862734999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,19052.752922999996,0.0,0.0,0.0,0.0,1,advisor-review,PIA_OPCIONES
EDOMEX - ECATEPEC,A85439D,2025-07-31,0.3925544161666666,0.8438515120555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,15189.327217,1006.75,1803.922783,2810.672783,0.059,1,advisor-review,PIA_OPCIONES
EDOMEX - ECATEPEC,A85444D,2025-07-31,0.3944792586666666,0.9401077373333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,16921.939272,870.51,207.5507280000004,1078.0607280000004,0.023,1,advisor-review,PIA_OPCIONES
EDOMEX - ECATEPEC,A85470D,2025-07-31,0.5036342041666667,1.1285574926666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,20314.034868,0.0,0.0,0.0,0.0,1,advisor-review,PIA_OPCIONES
EDOMEX - ECATEPEC,A85593D,2025-07-30,0.424666917,0.8303182944999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,14945.729301,1910.2,1144.0706990000006,3054.2706990000006,0.064,1,advisor-review,PIA_OPCIONES
EDOMEX - ECATEPEC,A85595D,2025-07-31,0.503191566,1.1280224663333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,20304.404394,0.0,0.0,0.0,0.0,1,advisor-review,PIA_OPCIONES
EDOMEX - ECATEPEC,A85596D,2025-06-12,0.2889243207222222,0.6823757123888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,12282.762823,2583.92,3133.317177000001,5717.237177000001,0.121,1,advisor-review,PIA_OPCIONES
EDOMEX - ECATEPEC,A85597D,2025-07-31,0.5182438321666666,1.0987542531666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,19777.576557,0.0,0.0,0.0,0.0,1,advisor-review,PIA_OPCIONES
EDOMEX - TLANEPANTLA,A8570D,2024-08-29,0.0102612105555555,0.0102612105555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,184.70179,14451.06,3364.2382100000013,17815.29821,0.376,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,A8584C,2025-07-30,0.1099611558333333,0.2322456981666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,4180.422567,8990.14,4829.437433000001,13819.577433,0.292,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,A85853D,2025-07-31,0.3333961999444444,0.3637074382777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,6546.733889,8487.76,2965.5061110000006,11453.266111,0.242,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,A8601E,2024-12-16,0.0062404049999999,0.0062404049999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,112.32729,8543.51,9344.162709999999,17887.67271,0.378,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,A8610B,2023-09-13,0.0056072883333333,0.0056072883333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,100.93119,9356.77,8542.29881,17899.06881,0.378,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,A8624L,2025-07-29,0.0973357122222222,0.0973357122222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,1752.04282,8821.23,7426.72718,16247.95718,0.343,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,A8675A,2025-01-13,0.0119116049999999,0.0119116049999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,214.40889,13446.07,4339.5211100000015,17785.59111,0.375,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,A8691L,2025-07-31,0.1252801798888889,0.1299568738888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,2339.22373,11955.62,3705.1562699999995,15660.77627,0.331,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,A8695B,2024-06-07,0.022596815,0.022596815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,406.74267,7461.09,10132.16733,17593.25733,0.371,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,A8731E,2024-02-23,0.1178135088888888,0.1178135088888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,2120.64316,13734.43,2144.92684,15879.35684,0.335,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,A8801K,2024-09-23,0.0591368738888888,0.0591368738888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,1064.46373,6306.68,10628.85627,16935.53627,0.358,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,A88211,2024-10-19,0.0108150049999999,0.0108150049999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,194.67009,14915.05,2890.279910000001,17805.32991,0.376,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,A8912B,2025-07-27,0.1372236578333333,0.2807760711666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,5053.969281000001,4663.64,8282.390718999999,12946.030718999998,0.273,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,A8944C,2025-07-20,0.1119717349444444,0.1617889566111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,2912.201219,6921.13,8166.668780999999,15087.798781,0.319,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,A9007G,2024-08-10,0.0064847327777777,0.0064847327777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,116.72519,14447.67,3435.604809999999,17883.27481,0.378,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,A9053B,2024-12-01,0.02323246,0.02323246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,418.18428000000006,7168.02,10413.795719999998,17581.81572,0.371,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,A9054A,2024-10-22,0.12025724,0.2304633577777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,4148.34044,7592.66,6258.99956,13851.65956,0.292,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,A9088G,2025-04-14,0.109115695,0.1756289577777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,3161.32124,8456.79,6381.888759999998,14838.678759999999,0.313,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,A9094E,2024-11-10,0.0102366549999999,0.0102366549999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,184.25979,7966.4,9849.34021,17815.74021,0.376,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,A9119G,2024-06-29,0.0669290755555555,0.0669290755555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,1204.72336,12195.84,4599.43664,16795.27664,0.355,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,A9130A,2025-07-22,0.1048257664444444,0.2260353649444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,4068.636569,11295.56,2635.8034310000003,13931.363431,0.294,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,A9254H,2024-02-21,0.0083441105555555,0.0083441105555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,150.19399,14721.54,3128.2660099999994,17849.80601,0.377,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,A9255J,2025-07-30,0.15774389,0.3293400973333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,5928.121752,6079.32,5992.558248000001,12071.878248,0.255,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,A9293J,2024-08-09,0.0170995711111111,0.0170995711111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,307.79228,10942.81,6749.397719999999,17692.20772,0.374,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,A929JMF,2025-07-31,0.1721939505,0.4268932096666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,7684.077774,4632.3,5683.622225999999,10315.922225999999,0.218,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,A931JMD,2024-08-20,0.079508,0.18784599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,3381.22782,6532.81,8085.9621799999995,14618.77218,0.309,1,restructure-light,PIA_OPCIONES
EDOMEX - ECATEPEC,A9341M,2025-07-31,0.0751183791111111,0.0751183791111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,1352.1308239999998,6605.08,10042.789176,16647.869176,0.351,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,A9358L,2023-12-06,0.0108763105555555,0.0108763105555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,195.77359,15383.05,2421.17641,17804.22641,0.376,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,A93980,2025-06-05,0.1647402814444444,0.3097822664444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,5576.080796,10346.56,2077.3592040000003,12423.919204,0.262,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,A9412C,2025-07-30,0.0857071631666666,0.2152289609999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,3874.121298,10826.29,3299.588701999999,14125.878702,0.298,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,A9417K,2024-11-09,0.0231853322222222,0.0231853322222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,417.3359799999999,10735.92,6846.74402,17582.66402,0.371,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,A9423D,2025-07-28,0.1389207375555555,0.2922614719999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,5260.706496,7571.79,5167.503504000001,12739.293504000001,0.269,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,A9425H,2025-07-31,0.1542134398333333,0.3241241911666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,5834.235441,7516.59,4649.174558999999,12165.764559,0.257,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,A9448K,2024-07-10,0.011295405,0.011295405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,203.31729,11068.48,6728.202710000001,17796.68271,0.376,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,A9502L,2024-09-03,0.0236643983333333,0.0236643983333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,425.95917,9854.43,7719.610830000001,17574.04083,0.371,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,A9514J,2024-11-25,0.1468183088888889,0.1468183088888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,2642.72956,5821.22,9536.050439999999,15357.27044,0.324,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,A95229,2025-06-12,0.0692275749444444,0.0692275749444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,1246.096349,6289.39,10464.513651000001,16753.903651,0.354,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,A952JMF,2025-07-26,0.1253932740555555,0.2742121198333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,4935.818157,11383.47,1680.711843000001,13064.181843,0.276,1,restructure-light,PIA_OPCIONES
AGUASCALIENTES,A954AA,2022-12-31,0.2729393333333333,0.5664992666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,10196.9868,4597.68,3205.333199999999,7803.013199999999,0.165,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,A9560B,2024-12-04,0.1267002661111111,0.1267002661111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,2280.60479,13706.11,2013.28521,15719.39521,0.332,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,A9588H,2025-07-31,0.1796084566666666,0.361303094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,6503.4556919999995,4577.3,6919.244308,11496.544308,0.243,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,A9592J,2025-07-19,0.151418267,0.331374617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,5964.743106,7614.1,4421.156894,12035.256894,0.254,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,A9636H,2024-04-02,0.09087748,0.09087748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,1635.7946399999998,6948.74,9415.46536,16364.20536,0.345,1,restructure-light,PIA_OPCIONES
EDOMEX - TLANEPANTLA,A9675D,2024-06-19,0.0130962377777777,0.0130962377777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0,,18000.0,235.73227999999995,8027.86,9736.40772,17764.26772,0.375,1,restructure-light,PIA_OPCIONES
